Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,file_speech,length (s),level_0,Unnamed: 0,file_rir,room,dataset,vol,computed_rt60,rt60,snr,clip_label,file_clip,split,log_vol,log_rt60,log_vol_norm,vol_dnorm,log_rt60_norm,rt60_dnorm,file_feature
12071,12071,12072,/home/cxw/GAN/own_dataset/voice_ace/Speech/M2s3.wav,12.22231293,565,565,/home/cxw/GAN/own_dataset/rirs/BJUT/sanjiao_201_q.wav,sanjiao_201,BJUT,345.83,5.424125,5.424791667,0,clip3017_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3017_snr_0db.wav,val,2.538862665,3.242705498,0.450836034,2.538862665,0.667576262,3.242705498,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3017_snr_0db.npz
12075,12075,12076,/home/cxw/GAN/own_dataset/voice_ace/Speech/M2s4.wav,74.67678005,290,290,/home/cxw/GAN/own_dataset/rirs/BUT_ReverbDB/VUT_FIT_L207/MicID01/SpkID02_20171227_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L207,BUT_ReverbDB,99.50840172,0.8626875,0.898902778,0,clip3018_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3018_snr_0db.wav,test,1.997859751,1.736634304,0.284240469,1.997859751,0.203799126,1.736634304,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3018_snr_0db.npz
12079,12079,12080,/home/cxw/GAN/own_dataset/voice_ace/Speech/M9s3.wav,12.30077098,175,175,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r14_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,11.1780625,13.64459215,0,clip3019_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3019_snr_0db.wav,train,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3019_snr_0db.npz
12083,12083,12084,/home/cxw/GAN/own_dataset/voice_ace/Speech/M1s3.wav,5.577732426,36,36,/home/cxw/GAN/own_dataset/rirs/air/wav/air_lecture_0_1_5.wav,air_lecture,air,370.818,1.265125,1.288351563,0,clip3020_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3020_snr_0db.wav,train,2.569160807,2.038210457,0.460165995,2.569160807,0.296666,2.038210457,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3020_snr_0db.npz
12087,12087,12088,/home/cxw/GAN/own_dataset/voice_ace/Speech/M4s3.wav,7.553696145,78,78,/home/cxw/GAN/own_dataset/rirs/air/wav/air_office_1_0_3.wav,air_office,air,92.8,0.644875,0.658973958,0,clip3021_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3021_snr_0db.wav,train,1.967547976,1.476492011,0.27490631,1.967547976,0.123691328,1.476492011,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3021_snr_0db.npz
12091,12091,12092,/home/cxw/GAN/own_dataset/voice_ace/Speech/F3s3.wav,10.4921542,221,221,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r4_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,14.0665,13.64459215,0,clip3022_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3022_snr_0db.wav,val,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3022_snr_0db.npz
12095,12095,12096,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s3.wav,11.29501134,347,347,/home/cxw/GAN/own_dataset/rirs/C4DM/classroomOmni/Omni/55x45y.wav,classroom,C4DM,236,1.8455625,1.854630102,0,clip3023_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3023_snr_0db.wav,test,2.372912003,2.343454506,0.399733455,2.372912003,0.390662361,2.343454506,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3023_snr_0db.npz
12099,12099,12100,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s3.wav,11.29501134,31,31,/home/cxw/GAN/own_dataset/rirs/air/wav/air_lecture_0_0_6.wav,air_lecture,air,370.818,1.262125,1.288351563,0,clip3024_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3024_snr_0db.wav,train,2.569160807,2.038210457,0.460165995,2.569160807,0.296666,2.038210457,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3024_snr_0db.npz
12103,12103,12104,/home/cxw/GAN/own_dataset/voice_ace/Speech/M4s3.wav,7.553696145,84,84,/home/cxw/GAN/own_dataset/rirs/openair/arthur-sykes-rymer-auditorium-university-york/b-format/s1r7.wav,arthur-sykes-rymer-auditorium-university-york,openair,21000,1.415,1.412270833,0,clip3025_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3025_snr_0db.wav,test,4.322219295,2.115154001,1,4.322219295,0.320359871,2.115154001,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3025_snr_0db.npz
12107,12107,12108,/home/cxw/GAN/own_dataset/voice_ace/Speech/M5s3.wav,12.31950113,15,15,/home/cxw/GAN/own_dataset/rirs/air/wav/air_booth_0_0_2.wav,air_booth,air,11.88,0.663875,0.667286458,0,clip3026_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3026_snr_0db.wav,train,1.074816441,1.486994704,0,1.074816441,0.12692551,1.486994704,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3026_snr_0db.npz
12111,12111,12112,/home/cxw/GAN/own_dataset/voice_ace/Speech/M9s3.wav,12.30077098,62,62,/home/cxw/GAN/own_dataset/rirs/air/wav/air_meeting_1_0_3.wav,air_meeting,air,124,0.6593125,0.66001875,0,clip3027_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3027_snr_0db.wav,test,2.093421685,1.477819344,0.313667657,2.093421685,0.124100064,1.477819344,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3027_snr_0db.npz
12115,12115,12116,/home/cxw/GAN/own_dataset/voice_ace/Speech/M2s3.wav,12.22231293,147,147,/home/cxw/GAN/own_dataset/rirs/openair/shrine-and-parish-church-all-saints-north-street-_/b-format/r5_90_bformat.wav,shrine-and-parish-church-all-saints-north-street-_,openair,18000,19.466,19.6765,0,clip3028_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3028_snr_0db.wav,val,4.255272505,4.322219295,0.979384514,4.255272505,1,4.322219295,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3028_snr_0db.npz
12119,12119,12120,/home/cxw/GAN/own_dataset/voice_ace/Speech/M6s3.wav,6.366621315,379,379,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x05y02.wav,octagon,C4DM,9500,1.9798125,1.877630859,0,clip3029_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3029_snr_0db.wav,val,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3029_snr_0db.npz
12123,12123,12124,/home/cxw/GAN/own_dataset/voice_ace/Speech/F4s3.wav,10.81492063,434,434,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/2_24.wav,cuboid_room,dechorate,86.4,5.26925,5.287554775,0,clip3030_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3030_snr_0db.wav,train,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3030_snr_0db.npz
12127,12127,12128,/home/cxw/GAN/own_dataset/voice_ace/Speech/F2s5.wav,12.91954649,169,169,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r12_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,14.5131875,13.64459215,0,clip3031_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3031_snr_0db.wav,val,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3031_snr_0db.npz
12131,12131,12132,/home/cxw/GAN/own_dataset/voice_ace/Speech/M7s4.wav,76.17469388,32,32,/home/cxw/GAN/own_dataset/rirs/air/wav/air_lecture_0_1_1.wav,air_lecture,air,370.818,1.33675,1.288351563,0,clip3032_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3032_snr_0db.wav,test,2.569160807,2.038210457,0.460165995,2.569160807,0.296666,2.038210457,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3032_snr_0db.npz
12135,12135,12136,/home/cxw/GAN/own_dataset/voice_ace/Speech/F2s5.wav,12.91954649,348,348,/home/cxw/GAN/own_dataset/rirs/C4DM/classroomOmni/Omni/60x00y.wav,classroom,C4DM,236,1.823625,1.854630102,0,clip3033_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3033_snr_0db.wav,train,2.372912003,2.343454506,0.399733455,2.372912003,0.390662361,2.343454506,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3033_snr_0db.npz
12139,12139,12140,/home/cxw/GAN/own_dataset/voice_ace/Speech/M7s3.wav,10.53410431,347,347,/home/cxw/GAN/own_dataset/rirs/C4DM/classroomOmni/Omni/55x45y.wav,classroom,C4DM,236,1.8455625,1.854630102,0,clip3034_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3034_snr_0db.wav,test,2.372912003,2.343454506,0.399733455,2.372912003,0.390662361,2.343454506,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3034_snr_0db.npz
12143,12143,12144,/home/cxw/GAN/own_dataset/voice_ace/Speech/F2s5.wav,12.91954649,293,293,/home/cxw/GAN/own_dataset/rirs/BUT_ReverbDB/VUT_FIT_L207/MicID01/SpkID04_20171229_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L207,BUT_ReverbDB,99.50840172,0.9221875,0.898902778,0,clip3035_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3035_snr_0db.wav,test,1.997859751,1.736634304,0.284240469,1.997859751,0.203799126,1.736634304,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3035_snr_0db.npz
12147,12147,12148,/home/cxw/GAN/own_dataset/voice_ace/Speech/F5s3.wav,5.170340136,372,372,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x04y06.wav,octagon,C4DM,9500,1.9,1.877630859,0,clip3036_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3036_snr_0db.wav,train,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3036_snr_0db.npz
12151,12151,12152,/home/cxw/GAN/own_dataset/voice_ace/Speech/M4s3.wav,7.553696145,58,58,/home/cxw/GAN/own_dataset/rirs/air/wav/air_meeting_0_1_4.wav,air_meeting,air,124,0.6611875,0.66001875,0,clip3037_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3037_snr_0db.wav,train,2.093421685,1.477819344,0.313667657,2.093421685,0.124100064,1.477819344,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3037_snr_0db.npz
12155,12155,12156,/home/cxw/GAN/own_dataset/voice_ace/Speech/M1s4.wav,46.56852608,410,410,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x11y01.wav,octagon,C4DM,9500,1.8323125,1.877630859,0,clip3038_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3038_snr_0db.wav,val,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3038_snr_0db.npz
12159,12159,12160,/home/cxw/GAN/own_dataset/voice_ace/Speech/M1s5.wav,12.71292517,22,22,/home/cxw/GAN/own_dataset/rirs/air/wav/air_booth_1_0_3.wav,air_booth,air,11.88,0.658625,0.667286458,0,clip3039_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3039_snr_0db.wav,val,1.074816441,1.486994704,0,1.074816441,0.12692551,1.486994704,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3039_snr_0db.npz
12163,12163,12164,/home/cxw/GAN/own_dataset/voice_ace/Speech/M6s3.wav,6.366621315,398,398,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x08y01.wav,octagon,C4DM,9500,1.98125,1.877630859,0,clip3040_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3040_snr_0db.wav,test,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3040_snr_0db.npz
12167,12167,12168,/home/cxw/GAN/own_dataset/voice_ace/Speech/F3s4.wav,81.64875283,179,179,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r16_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,13.085125,13.64459215,0,clip3041_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3041_snr_0db.wav,test,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3041_snr_0db.npz
12171,12171,12172,/home/cxw/GAN/own_dataset/voice_ace/Speech/M1s5.wav,12.71292517,203,203,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r23_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,11.795625,13.64459215,0,clip3042_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3042_snr_0db.wav,train,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3042_snr_0db.npz
12175,12175,12176,/home/cxw/GAN/own_dataset/voice_ace/Speech/F2s3.wav,15.10145125,301,301,/home/cxw/GAN/own_dataset/rirs/BUT_ReverbDB/VUT_FIT_L212/MicID01/SpkID05_20170820_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L212,BUT_ReverbDB,107.6475,0.880125,0.8921875,0,clip3043_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3043_snr_0db.wav,train,2.032003948,1.730351686,0.294754778,2.032003948,0.201864467,1.730351686,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3043_snr_0db.npz
12179,12179,12180,/home/cxw/GAN/own_dataset/voice_ace/Speech/F2s4.wav,74.94340136,250,250,/home/cxw/GAN/own_dataset/rirs/openair/york-guildhall-council-chamber/b-format/councilchamber_s1_r2_ir_1_96000.wav,york-guildhall-council-chamber,openair,15700,4.156375,4.3930625,0,clip3044_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3044_snr_0db.wav,train,4.195899652,3.065960292,0.961101333,4.195899652,0.613149628,3.065960292,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3044_snr_0db.npz
12183,12183,12184,/home/cxw/GAN/own_dataset/voice_ace/Speech/F5s3.wav,5.170340136,381,381,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x05y07.wav,octagon,C4DM,9500,1.8740625,1.877630859,0,clip3045_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3045_snr_0db.wav,test,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3045_snr_0db.npz
12187,12187,12188,/home/cxw/GAN/own_dataset/voice_ace/Speech/F2s4.wav,74.94340136,518,518,/home/cxw/GAN/own_dataset/pra/080322_pra/080322_pra_room11.wav,080322_pra_room11,080322_pra,169.8243652,5.822625,5.822625,0,clip3046_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3046_snr_0db.wav,val,2.23,3.302000997,0.355725363,2.23,0.685835622,3.302000997,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3046_snr_0db.npz
12191,12191,12192,/home/cxw/GAN/own_dataset/voice_ace/Speech/M1s5.wav,12.71292517,387,387,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x06y08.wav,octagon,C4DM,9500,1.8779375,1.877630859,0,clip3047_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3047_snr_0db.wav,test,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3047_snr_0db.npz
12195,12195,12196,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s3.wav,11.29501134,464,464,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/5_10.wav,cuboid_room,dechorate,86.4,5.2951875,5.287554775,0,clip3048_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3048_snr_0db.wav,train,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3048_snr_0db.npz
12199,12199,12200,/home/cxw/GAN/own_dataset/voice_ace/Speech/F5s4.wav,76.12503401,440,440,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/3_12.wav,cuboid_room,dechorate,86.4,5.2999375,5.287554775,0,clip3049_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3049_snr_0db.wav,train,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3049_snr_0db.npz
12203,12203,12204,/home/cxw/GAN/own_dataset/voice_ace/Speech/M1s3.wav,5.577732426,403,403,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x09y03.wav,octagon,C4DM,9500,1.8970625,1.877630859,0,clip3050_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3050_snr_0db.wav,test,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3050_snr_0db.npz
12207,12207,12208,/home/cxw/GAN/own_dataset/voice_ace/Speech/M2s5.wav,12.92294785,564,564,/home/cxw/GAN/own_dataset/rirs/BJUT/sanjiao_201_j.wav,sanjiao_201,BJUT,345.83,5.4281875,5.424791667,0,clip3051_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3051_snr_0db.wav,test,2.538862665,3.242705498,0.450836034,2.538862665,0.667576262,3.242705498,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3051_snr_0db.npz
12211,12211,12212,/home/cxw/GAN/own_dataset/voice_ace/Speech/F1s4.wav,67.04730159,441,441,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/3_18.wav,cuboid_room,dechorate,86.4,5.32175,5.287554775,0,clip3052_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3052_snr_0db.wav,val,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3052_snr_0db.npz
12215,12215,12216,/home/cxw/GAN/own_dataset/voice_ace/Speech/M5s5.wav,16.13283447,515,515,/home/cxw/GAN/own_dataset/pra/080322_pra/080322_pra_room8.wav,080322_pra_room8,080322_pra,138.0384265,2.909875,2.909875,0,clip3053_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3053_snr_0db.wav,train,2.14,2.720839371,0.328010908,2.14,0.506873648,2.720839371,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3053_snr_0db.npz
12219,12219,12220,/home/cxw/GAN/own_dataset/voice_ace/Speech/M8s4.wav,53.80512472,418,418,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/1_12.wav,cuboid_room,dechorate,86.4,5.2921875,5.287554775,0,clip3054_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3054_snr_0db.wav,train,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3054_snr_0db.npz
12223,12223,12224,/home/cxw/GAN/own_dataset/voice_ace/Speech/M2s4.wav,74.67678005,452,452,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/3_6.wav,cuboid_room,dechorate,86.4,5.28225,5.287554775,0,clip3055_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3055_snr_0db.wav,train,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3055_snr_0db.npz
12227,12227,12228,/home/cxw/GAN/own_dataset/voice_ace/Speech/F5s3.wav,5.170340136,402,402,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x09y02.wav,octagon,C4DM,9500,1.928125,1.877630859,0,clip3056_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3056_snr_0db.wav,train,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3056_snr_0db.npz
12231,12231,12232,/home/cxw/GAN/own_dataset/voice_ace/Speech/F2s4.wav,74.94340136,265,265,/home/cxw/GAN/own_dataset/rirs/BUT_ReverbDB/Hotel_SkalskyDvur_Room112/MicID01/SpkID01_20170906_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,Hotel_SkalskyDvur_Room112,BUT_ReverbDB,39.97107641,0.890375,0.9243875,0,clip3057_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3057_snr_0db.wav,train,1.601745844,1.760057411,0.162261791,1.601745844,0.211012,1.760057411,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3057_snr_0db.npz
12235,12235,12236,/home/cxw/GAN/own_dataset/voice_ace/Speech/M7s4.wav,76.17469388,515,515,/home/cxw/GAN/own_dataset/pra/080322_pra/080322_pra_room8.wav,080322_pra_room8,080322_pra,138.0384265,2.909875,2.909875,0,clip3058_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3058_snr_0db.wav,val,2.14,2.720839371,0.328010908,2.14,0.506873648,2.720839371,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3058_snr_0db.npz
12239,12239,12240,/home/cxw/GAN/own_dataset/voice_ace/Speech/F3s5.wav,12.6770068,210,210,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r25_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,13.408375,13.64459215,0,clip3059_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3059_snr_0db.wav,train,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3059_snr_0db.npz
12243,12243,12244,/home/cxw/GAN/own_dataset/voice_ace/Speech/M6s4.wav,66.23301587,200,200,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r22_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,13.0575625,13.64459215,0,clip3060_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3060_snr_0db.wav,test,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3060_snr_0db.npz
12247,12247,12248,/home/cxw/GAN/own_dataset/voice_ace/Speech/F5s4.wav,76.12503401,154,154,/home/cxw/GAN/own_dataset/rirs/openair/spring-lane-building-university-york/b-format/sp1_mp5_ir_bformat_trimmed.wav,spring-lane-building-university-york,openair,9000,3.3171875,3.25745625,0,clip3061_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3061_snr_0db.wav,val,3.954242509,2.81537851,0.886685822,3.954242509,0.535985878,2.81537851,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3061_snr_0db.npz
12251,12251,12252,/home/cxw/GAN/own_dataset/voice_ace/Speech/M4s5.wav,10.38770975,280,280,/home/cxw/GAN/own_dataset/rirs/BUT_ReverbDB/VUT_FIT_D105/MicID01/SpkID02_20170901_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_D105,BUT_ReverbDB,2704.83588,0.9599375,0.937083333,0,clip3062_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3062_snr_0db.wav,test,3.432140919,1.771486295,0.7259107,3.432140919,0.214531392,1.771486295,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3062_snr_0db.npz
12255,12255,12256,/home/cxw/GAN/own_dataset/voice_ace/Speech/F1s4.wav,67.04730159,304,304,/home/cxw/GAN/own_dataset/rirs/BUT_ReverbDB/VUT_FIT_L227/MicID01/SpkID11_20180110_T/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L227,BUT_ReverbDB,229.0173081,0.81075,0.8960625,0,clip3063_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip3063_snr_0db.wav,val,2.359868306,1.73398277,0.3957168,2.359868306,0.202982617,1.73398277,/home/cxw/sonos_rirs/features/080122_5k_phase/clip3063_snr_0db.npz
